ID,LON,LAT,DEPTH,DIST,PLATE,QUALITY,REGIME_1,AZI,geometry
wsm170984,27.68,38.74,12.3,27.0,AT,C,NF,124.0,POINT (27.68 38.74)
wsm170987,27.8,38.91,10.0,47.0,AT,C,NF,115.0,POINT (27.8 38.91)
wsm170995,27.8,38.76,10.0,31.0,AT,C,NF,94.0,POINT (27.8 38.76)
wsm170998,27.76,38.79,12.0,33.0,AT,C,NF,119.0,POINT (27.76 38.79)
wsm171063,13.23,42.8,10.0,439.0,EU,C,NF,35.0,POINT (13.23 42.8)
wsm171169,13.35,42.45,12.1,406.0,EU,C,NF,144.0,POINT (13.35 42.45)
wsm171235,26.32,38.81,12.0,60.0,AS,C,NF,108.0,POINT (26.32 38.81)
wsm171240,26.42,38.86,10.0,51.0,AS,C,NF,97.0,POINT (26.42 38.86)
wsm171242,26.25,38.89,14.0,55.0,AS,C,SS,80.0,POINT (26.25 38.89)
wsm171248,26.36,38.86,14.0,53.0,AS,C,NF,105.0,POINT (26.36 38.86)
wsm171267,26.71,38.9,11.8,37.0,AS,C,NF,114.0,POINT (26.71 38.9)
wsm171323,26.21,38.84,20.4,62.0,AS,C,SS,101.0,POINT (26.21 38.84)
wsm171338,26.48,38.81,8.0,55.0,AS,C,NF,104.0,POINT (26.48 38.81)
wsm171342,26.48,38.77,12.0,58.0,AS,C,SS,100.0,POINT (26.48 38.77)
wsm171362,23.3,39.57,4.0,34.0,EU,C,SS,109.0,POINT (23.3 39.57)
wsm171364,21.2,38.0,2.0,50.0,AS,C,NF,81.0,POINT (21.2 38)
wsm171380,11.67,44.36,25.4,588.0,EU,C,TF,30.0,POINT (11.67 44.36)
wsm171407,26.53,38.77,12.0,54.0,AS,C,NF,102.0,POINT (26.53 38.77)
wsm171446,13.12,42.89,8.1,446.0,EU,C,NF,179.0,POINT (13.12 42.89)
wsm171537,13.21,42.63,10.7,421.0,EU,C,NF,152.0,POINT (13.21 42.63)
wsm171543,13.21,42.63,10.0,421.0,EU,C,NF,101.0,POINT (13.21 42.63)
wsm171573,13.32,42.65,8.4,426.0,EU,C,NF,147.0,POINT (13.32 42.65)
wsm171588,13.16,42.91,7.9,449.0,EU,C,NF,145.0,POINT (13.16 42.91)
wsm171594,20.8,41.01,12.3,284.0,EU,C,NF,35.0,POINT (20.8 41.01)
wsm171630,16.9,38.86,29.4,93.0,EU,C,SS,161.0,POINT (16.9 38.86)
wsm171785,21.99,38.34,4.0,15.0,AS,C,NF,97.0,POINT (21.99 38.34)
wsm171788,21.85,38.32,12.4,26.0,AS,C,NF,95.0,POINT (21.85 38.32)
wsm171883,21.95,38.46,10.0,22.0,EU,C,NF,0.0,POINT (21.95 38.46)
wsm171892,27.56,36.79,12.0,79.0,AS,C,NF,91.0,POINT (27.56 36.79)
wsm171897,27.6,36.94,7.0,69.0,AS,C,NS,79.0,POINT (27.6 36.94)
wsm171898,27.38,36.88,9.0,89.0,AS,C,NF,73.0,POINT (27.38 36.88)
wsm171900,28.07,36.97,29.7,30.0,AS,C,NF,81.0,POINT (28.07 36.97)
wsm171915,27.54,36.83,17.2,79.0,AS,C,NF,77.0,POINT (27.54 36.83)
wsm171925,13.32,42.64,6.7,425.0,EU,C,NF,125.0,POINT (13.32 42.64)
wsm171933,27.44,36.93,13.5,82.0,AS,C,NF,83.0,POINT (27.44 36.93)
wsm171937,26.96,39.93,25.9,75.0,AT,C,SS,101.0,POINT (26.96 39.93)
wsm172071,27.88,36.85,18.2,49.0,AS,C,NF,96.0,POINT (27.88 36.85)
wsm172200,27.94,36.9,18.4,43.0,AS,C,NF,90.0,POINT (27.94 36.9)
wsm172218,15.22,42.4,10.0,409.0,EU,C,TF,131.0,POINT (15.22 42.4)
wsm172222,27.72,36.87,12.0,63.0,AS,C,NF,83.0,POINT (27.72 36.87)
wsm172231,14.69,45.15,8.0,710.0,EU,C,SS,15.0,POINT (14.69 45.15)
wsm172255,14.73,45.13,8.6,708.0,EU,C,SS,9.0,POINT (14.73 45.13)
wsm172336,27.7,36.96,12.0,60.0,AS,C,NF,103.0,POINT (27.7 36.96)
wsm172341,27.7,37.14,8.0,51.0,AS,C,NF,84.0,POINT (27.7 37.14)
wsm172344,27.82,37.07,11.8,44.0,AS,C,NF,106.0,POINT (27.82 37.07)
wsm172358,27.9,36.98,22.1,45.0,AS,C,NF,81.0,POINT (27.9 36.98)
wsm172385,5.8,35.58,22.2,176.0,AF,C,SS,170.0,POINT (5.8 35.58)
wsm172437,27.6,36.84,10.0,74.0,AS,C,NF,97.0,POINT (27.6 36.84)
wsm172504,14.86,35.66,12.5,192.0,AF,C,SS,35.0,POINT (14.86 35.66)
wsm172523,13.19,43.1,6.8,470.0,EU,C,SS,164.0,POINT (13.19 43.1)
wsm172626,13.01,42.99,7.3,455.0,EU,C,SS,135.0,POINT (13.01 42.99)
wsm172729,13.33,42.54,13.6,415.0,EU,C,NF,153.0,POINT (13.33 42.54)
wsm172852,13.27,42.17,5.0,375.0,EU,C,NF,120.0,POINT (13.27 42.17)
wsm172955,27.65,36.99,15.9,62.0,AS,C,SS,65.0,POINT (27.65 36.99)
wsm172988,23.97,39.2,10.8,45.0,AS,C,SS,94.0,POINT (23.97 39.2)
wsm173010,20.04,40.01,21.7,175.0,EU,C,NS,168.0,POINT (20.04 40.01)
wsm173067,15.12,38.28,21.0,5.0,AF,C,SS,4.0,POINT (15.12 38.28)
wsm173136,27.28,36.91,7.3,95.0,AS,C,NF,83.0,POINT (27.28 36.91)
wsm173192,39.48,44.06,14.0,433.0,EU,C,TF,150.0,POINT (39.48 44.06)
wsm173203,20.96,37.6,10.0,59.0,AS,C,NS,145.0,POINT (20.96 37.6)
wsm173427,24.27,38.99,17.5,77.0,AS,C,SS,93.0,POINT (24.27 38.99)
wsm173465,21.31,40.84,20.3,244.0,EU,C,NF,71.0,POINT (21.31 40.84)
wsm173541,13.24,42.85,8.3,445.0,EU,C,TF,68.0,POINT (13.24 42.85)
wsm173618,27.34,36.79,21.2,97.0,AS,C,NF,105.0,POINT (27.34 36.79)
wsm173635,17.55,43.73,10.0,508.0,EU,C,NS,23.0,POINT (17.55 43.73)
wsm173636,17.51,43.75,11.6,511.0,EU,C,SS,27.0,POINT (17.51 43.75)
wsm173638,17.53,43.72,6.0,507.0,EU,C,NS,46.0,POINT (17.53 43.72)
wsm173653,15.7,40.31,14.2,200.0,EU,C,NF,141.0,POINT (15.7 40.31)
wsm173654,6.41,45.43,10.0,803.0,EU,C,NF,108.0,POINT (6.41 45.43)
wsm173698,11.15,36.72,10.0,226.0,AF,C,SS,135.0,POINT (11.15 36.72)
wsm173780,13.14,42.65,8.6,421.0,EU,C,TF,161.0,POINT (13.14 42.65)
wsm173955,27.47,38.85,22.6,29.0,AT,C,SS,122.0,POINT (27.47 38.85)
wsm174169,10.08,44.75,18.4,638.0,EU,C,TF,52.0,POINT (10.08 44.75)
wsm174234,28.47,37.04,12.0,8.0,AT,C,NF,116.0,POINT (28.47 37.04)
wsm174239,22.54,40.51,13.1,138.0,EU,C,NF,82.0,POINT (22.54 40.51)
wsm174265,28.6,37.03,12.0,18.0,AT,C,NF,100.0,POINT (28.6 37.03)
wsm174414,13.31,42.68,3.3,429.0,EU,C,NF,140.0,POINT (13.31 42.68)
wsm174494,27.65,36.36,13.5,97.0,AS,C,NF,38.0,POINT (27.65 36.36)
wsm174587,19.76,37.66,10.0,35.0,AF,C,TF,69.0,POINT (19.76 37.66)
wsm174793,20.47,38.7,14.5,26.0,EU,C,SS,93.0,POINT (20.47 38.7)
wsm174801,16.07,51.46,10.0,1375.0,EU,C,NF,124.0,POINT (16.07 51.46)
wsm174877,22.75,38.02,18.4,28.0,AS,C,NF,72.0,POINT (22.75 38.02)
wsm174900,22.86,41.22,10.0,174.0,EU,C,SS,89.0,POINT (22.86 41.22)
wsm174908,22.9,41.11,20.8,162.0,EU,C,NF,98.0,POINT (22.9 41.11)
wsm174968,19.82,42.6,14.7,412.0,EU,C,NF,22.0,POINT (19.82 42.6)
wsm175055,13.29,42.64,8.1,424.0,EU,C,NF,152.0,POINT (13.29 42.64)
wsm175161,24.02,38.07,17.9,110.0,AS,C,NF,124.0,POINT (24.02 38.07)
wsm175422,23.91,37.09,16.1,168.0,AS,C,NF,152.0,POINT (23.91 37.09)
wsm175562,16.86,43.34,24.0,473.0,EU,C,TF,15.0,POINT (16.86 43.34)
wsm175571,13.29,42.65,10.9,425.0,EU,C,NF,156.0,POINT (13.29 42.65)
wsm175586,22.87,41.24,17.9,175.0,EU,C,SS,86.0,POINT (22.87 41.24)
wsm175687,15.76,38.22,17.0,14.0,EU,C,NS,6.0,POINT (15.76 38.22)
wsm175719,19.84,42.64,18.4,417.0,EU,C,NF,31.0,POINT (19.84 42.64)
wsm175732,-0.66,46.62,20.0,1139.0,EU,C,SS,111.0,POINT (-0.66 46.62)
wsm175733,20.55,39.58,10.0,124.0,EU,C,TF,66.0,POINT (20.55 39.58)
wsm175890,23.98,39.1,18.9,49.0,AS,C,TF,52.0,POINT (23.98 39.1)
wsm175919,25.09,42.15,14.3,217.0,EU,C,NS,106.0,POINT (25.09 42.15)
wsm175929,21.62,38.13,12.0,32.0,AS,C,SS,86.0,POINT (21.62 38.13)
wsm175982,25.87,38.63,17.2,98.0,AS,C,SS,112.0,POINT (25.87 38.63)
wsm176184,11.95,43.92,10.0,541.0,EU,C,NF,169.0,POINT (11.95 43.92)
wsm176205,40.18,39.07,23.8,34.0,AT,C,SS,7.0,POINT (40.18 39.07)
wsm176255,10.34,36.93,10.0,179.0,AF,C,TF,176.0,POINT (10.34 36.93)
wsm176264,13.03,43.06,8.0,462.0,EU,C,NF,149.0,POINT (13.03 43.06)
wsm176265,13.03,43.06,7.8,462.0,EU,C,NF,134.0,POINT (13.03 43.06)
wsm176570,12.88,43.05,7.3,458.0,EU,C,NF,119.0,POINT (12.88 43.05)
wsm176635,13.47,42.35,18.8,399.0,EU,C,NF,60.0,POINT (13.47 42.35)
wsm176710,13.0,43.05,10.0,461.0,EU,C,NF,145.0,POINT (13 43.05)
wsm176718,13.04,43.05,10.0,462.0,EU,C,NF,159.0,POINT (13.04 43.05)
wsm176779,31.57,40.9,12.0,26.0,EU,C,NS,148.0,POINT (31.57 40.9)
wsm176825,13.15,42.91,18.6,449.0,EU,C,NF,152.0,POINT (13.15 42.91)
wsm176828,13.44,42.27,10.4,390.0,EU,C,NF,151.0,POINT (13.44 42.27)
wsm176839,26.3,36.55,20.4,191.0,AS,C,NF,83.0,POINT (26.3 36.55)
wsm176844,13.02,43.05,7.5,461.0,EU,C,NS,154.0,POINT (13.02 43.05)
wsm176847,10.82,43.13,6.2,453.0,EU,C,SS,103.0,POINT (10.82 43.13)
wsm176870,13.04,43.06,8.2,463.0,EU,C,SS,132.0,POINT (13.04 43.06)
wsm177020,23.79,39.85,19.0,14.0,EU,C,NF,108.0,POINT (23.79 39.85)
wsm177064,20.54,37.47,10.0,43.0,AS,C,SS,25.0,POINT (20.54 37.47)
wsm177084,38.45,37.55,16.1,61.0,AR,C,SS,164.0,POINT (38.45 37.55)
wsm177095,21.78,38.21,10.0,29.0,AS,C,SS,97.0,POINT (21.78 38.21)
wsm177118,13.04,43.06,8.1,463.0,EU,C,NS,119.0,POINT (13.04 43.06)
wsm177121,14.81,41.91,10.0,351.0,EU,C,SS,126.0,POINT (14.81 41.91)
wsm177206,10.96,43.25,10.0,465.0,EU,C,NF,132.0,POINT (10.96 43.25)
wsm177257,26.91,39.97,20.5,70.0,AT,C,SS,126.0,POINT (26.91 39.97)
wsm177264,11.72,44.06,10.0,555.0,EU,C,NF,112.0,POINT (11.72 44.06)
wsm177624,9.65,44.83,26.0,652.0,EU,C,SS,11.0,POINT (9.65 44.83)
wsm177628,19.62,40.3,18.3,185.0,EU,C,TF,48.0,POINT (19.62 40.3)
wsm177662,13.52,42.81,20.5,448.0,EU,C,NF,136.0,POINT (13.52 42.81)
wsm177667,13.31,42.62,13.1,422.0,EU,C,NF,174.0,POINT (13.31 42.62)
wsm177790,25.97,39.59,10.0,16.0,AS,C,NF,99.0,POINT (25.97 39.59)
wsm177843,15.15,37.71,7.7,20.0,AF,C,SS,112.0,POINT (15.15 37.71)
wsm178036,19.74,40.23,21.0,185.0,EU,C,SS,29.0,POINT (19.74 40.23)
wsm178480,19.48,41.29,31.0,269.0,EU,C,TF,57.0,POINT (19.48 41.29)
wsm178483,19.37,41.35,26.6,270.0,EU,C,SS,57.0,POINT (19.37 41.35)
wsm178486,19.5,41.43,21.2,283.0,EU,C,SS,53.0,POINT (19.5 41.43)
wsm178513,19.44,41.45,23.0,283.0,EU,C,TF,65.0,POINT (19.44 41.45)
wsm178758,19.69,41.09,16.2,259.0,EU,C,TF,35.0,POINT (19.69 41.09)
wsm178760,7.11,44.51,10.3,687.0,EU,C,TF,13.0,POINT (7.11 44.51)
wsm178766,20.63,39.82,22.0,151.0,EU,C,TF,61.0,POINT (20.63 39.82)
wsm178841,13.03,43.06,7.8,462.0,EU,C,SS,153.0,POINT (13.03 43.06)
wsm178883,29.83,37.45,17.7,136.0,AT,C,NF,16.0,POINT (29.83 37.45)
wsm178960,26.72,37.74,18.3,119.0,AS,C,NF,87.0,POINT (26.72 37.74)
wsm179246,14.33,38.48,20.9,30.0,AF,C,SS,163.0,POINT (14.33 38.48)
wsm179281,20.11,41.56,24.0,322.0,EU,C,SS,16.0,POINT (20.11 41.56)
wsm179393,14.83,41.87,12.0,346.0,EU,C,SS,147.0,POINT (14.83 41.87)
wsm179430,14.88,41.83,15.4,342.0,EU,C,SS,143.0,POINT (14.88 41.83)
wsm179440,14.94,41.86,21.6,346.0,EU,C,SS,107.0,POINT (14.94 41.86)
wsm179517,10.67,44.79,16.5,638.0,EU,C,TS,175.0,POINT (10.67 44.79)
wsm179550,21.8,38.3,2.0,23.0,AS,C,NF,74.0,POINT (21.8 38.3)
wsm179731,16.58,44.03,10.0,553.0,EU,C,TS,18.0,POINT (16.58 44.03)
wsm179764,21.5,39.13,24.0,79.0,EU,C,NF,126.0,POINT (21.5 39.13)
wsm179766,21.61,39.35,22.1,103.0,EU,C,NF,142.0,POINT (21.61 39.35)
wsm179987,20.42,39.73,14.5,140.0,EU,C,TS,75.0,POINT (20.42 39.73)
wsm180025,27.72,36.92,10.0,61.0,AS,C,NF,97.0,POINT (27.72 36.92)
wsm180066,13.18,42.95,7.6,454.0,EU,C,NF,164.0,POINT (13.18 42.95)
wsm180271,21.57,38.12,17.0,33.0,AS,C,SS,81.0,POINT (21.57 38.12)
wsm180593,21.83,38.34,7.5,23.0,AS,C,NF,112.0,POINT (21.83 38.34)
wsm180655,14.87,37.58,12.0,42.0,AF,C,SS,40.0,POINT (14.87 37.58)
wsm180881,23.61,40.53,11.6,76.0,EU,C,NF,82.0,POINT (23.61 40.53)
wsm180882,37.19,46.32,17.3,606.0,EU,C,SS,90.0,POINT (37.19 46.32)
wsm181066,28.69,36.3,12.1,11.0,AS,C,TF,86.0,POINT (28.69 36.3)
wsm181116,20.49,37.24,15.5,29.0,AF,C,TF,29.0,POINT (20.49 37.24)
wsm181130,20.67,37.33,10.0,27.0,AS,C,NF,144.0,POINT (20.67 37.33)
wsm181133,22.2,38.59,22.8,26.0,EU,C,NF,96.0,POINT (22.2 38.59)
wsm181139,20.51,37.54,10.0,35.0,AS,C,SS,166.0,POINT (20.51 37.54)
wsm181145,20.61,37.24,11.5,21.0,AF,C,TF,30.0,POINT (20.61 37.24)
wsm181149,20.52,37.42,14.6,42.0,AF,C,SS,86.0,POINT (20.52 37.42)
wsm181156,20.65,37.15,13.8,11.0,AF,C,SS,57.0,POINT (20.65 37.15)
wsm181158,20.89,37.39,10.0,34.0,AS,C,SS,7.0,POINT (20.89 37.39)
wsm181159,20.66,37.47,16.4,42.0,AS,C,TF,86.0,POINT (20.66 37.47)
wsm181187,20.52,37.38,10.0,38.0,AF,C,TF,35.0,POINT (20.52 37.38)
wsm181191,20.45,37.51,10.7,35.0,AF,C,TF,28.0,POINT (20.45 37.51)
wsm181228,28.74,36.44,16.1,10.0,AS,C,TF,101.0,POINT (28.74 36.44)
wsm181282,20.26,36.81,10.0,55.0,AF,C,TF,57.0,POINT (20.26 36.81)
wsm181284,20.34,37.6,10.9,23.0,AF,C,TF,85.0,POINT (20.34 37.6)
wsm181286,20.53,37.65,10.0,26.0,AS,C,TF,102.0,POINT (20.53 37.65)
wsm181296,20.46,37.44,13.9,43.0,AF,C,NF,144.0,POINT (20.46 37.44)
wsm181307,20.79,37.36,12.0,29.0,AS,C,NS,76.0,POINT (20.79 37.36)
wsm181316,20.53,37.23,17.2,25.0,AF,C,TF,30.0,POINT (20.53 37.23)
wsm181322,20.71,37.14,15.3,6.0,AF,C,SS,35.0,POINT (20.71 37.14)
wsm181400,20.57,37.15,12.3,18.0,AF,C,SS,36.0,POINT (20.57 37.15)
wsm181425,20.64,37.41,10.0,36.0,AS,C,SS,27.0,POINT (20.64 37.41)
wsm181434,20.68,37.52,10.0,46.0,AS,C,SS,86.0,POINT (20.68 37.52)
wsm181493,20.39,37.77,16.9,9.0,AS,C,SS,149.0,POINT (20.39 37.77)
wsm181521,20.29,37.53,11.7,30.0,AF,C,TS,69.0,POINT (20.29 37.53)
wsm181533,20.45,37.47,12.6,39.0,AF,C,SS,91.0,POINT (20.45 37.47)
wsm181563,20.45,37.49,17.7,37.0,AF,C,TF,71.0,POINT (20.45 37.49)
wsm181590,20.49,37.39,16.7,40.0,AF,C,TF,39.0,POINT (20.49 37.39)
wsm181606,19.3,41.96,19.8,330.0,EU,C,TF,50.0,POINT (19.3 41.96)
wsm181702,20.49,37.4,14.8,41.0,AF,C,TF,46.0,POINT (20.49 37.4)
wsm181723,22.53,40.5,14.5,138.0,EU,C,NF,93.0,POINT (22.53 40.5)
wsm181724,20.68,37.49,10.0,44.0,AS,C,TS,88.0,POINT (20.68 37.49)
wsm181780,20.52,37.12,10.4,21.0,AF,C,SS,46.0,POINT (20.52 37.12)
wsm181819,38.73,45.08,19.7,515.0,EU,C,TS,167.0,POINT (38.73 45.08)
wsm181821,28.45,35.75,10.0,57.0,AS,C,SS,94.0,POINT (28.45 35.75)
wsm181917,25.46,36.39,19.7,238.0,AS,C,NF,45.0,POINT (25.46 36.39)
wsm181920,25.71,36.68,10.0,235.0,AS,C,NF,35.0,POINT (25.71 36.68)
wsm181943,20.39,37.45,13.6,40.0,AF,C,TF,60.0,POINT (20.39 37.45)
wsm181964,16.27,42.46,22.4,393.0,EU,C,TF,155.0,POINT (16.27 42.46)
wsm182258,24.29,39.49,10.0,50.0,AS,C,SS,80.0,POINT (24.29 39.49)
wsm182321,28.95,40.56,10.0,16.0,AT,C,NF,124.0,POINT (28.95 40.56)
wsm182429,15.04,37.72,13.9,29.0,AF,C,NF,148.0,POINT (15.04 37.72)
wsm182440,15.43,37.65,10.0,8.0,EU,C,NF,114.0,POINT (15.43 37.65)
wsm182441,14.96,37.69,10.0,35.0,AF,C,SS,39.0,POINT (14.96 37.69)
wsm182462,15.09,37.58,12.0,23.0,AF,C,SS,174.0,POINT (15.09 37.58)
wsm182466,20.9,37.5,13.7,46.0,AS,C,NF,73.0,POINT (20.9 37.5)
wsm182593,13.58,42.04,22.1,368.0,EU,C,NF,145.0,POINT (13.58 42.04)
wsm182650,19.78,40.06,16.4,170.0,EU,C,SS,51.0,POINT (19.78 40.06)
wsm182746,15.05,37.8,10.0,33.0,AF,C,SS,31.0,POINT (15.05 37.8)
wsm182793,20.77,37.56,14.8,49.0,AS,C,NF,113.0,POINT (20.77 37.56)
wsm182848,12.31,44.41,10.0,599.0,EU,C,TF,26.0,POINT (12.31 44.41)
wsm182856,20.39,38.36,10.0,13.0,AS,C,SS,66.0,POINT (20.39 38.36)
wsm182857,20.56,38.99,11.5,59.0,EU,C,SS,66.0,POINT (20.56 38.99)
wsm183002,28.24,35.72,26.0,67.0,AS,C,SS,88.0,POINT (28.24 35.72)
wsm183120,27.08,38.56,10.0,36.0,AS,C,SS,128.0,POINT (27.08 38.56)
wsm183164,20.56,39.57,12.1,123.0,EU,C,TF,30.0,POINT (20.56 39.57)
wsm183268,27.27,35.71,27.5,117.0,AS,C,NF,160.0,POINT (27.27 35.71)
wsm183314,35.85,37.25,27.2,80.0,AT,C,SS,169.0,POINT (35.85 37.25)
wsm183364,20.6,38.93,12.0,53.0,EU,C,SS,47.0,POINT (20.6 38.93)
wsm183369,13.31,42.42,9.4,402.0,EU,C,NF,146.0,POINT (13.31 42.42)
wsm183497,32.89,40.6,12.0,51.0,AT,C,NF,134.0,POINT (32.89 40.6)
wsm183688,26.35,39.63,12.0,14.0,AT,C,NF,118.0,POINT (26.35 39.63)
wsm183776,20.67,38.86,12.0,48.0,EU,C,SS,58.0,POINT (20.67 38.86)
wsm183930,21.99,38.36,11.0,15.0,AS,C,NF,97.0,POINT (21.99 38.36)
wsm184166,25.62,39.78,10.0,22.0,AS,C,SS,91.0,POINT (25.62 39.78)
wsm184250,29.38,37.37,12.0,96.0,AT,C,NF,139.0,POINT (29.38 37.37)
wsm184258,-0.35,45.35,10.0,997.0,EU,C,SS,156.0,POINT (-0.35 45.35)
wsm184259,29.47,37.41,10.0,105.0,AT,C,NF,141.0,POINT (29.47 37.41)
wsm184270,29.45,37.41,10.0,104.0,AT,C,NF,141.0,POINT (29.45 37.41)
wsm184278,38.11,38.71,19.7,69.0,AT,C,SS,14.0,POINT (38.11 38.71)
wsm184352,38.09,38.76,20.9,75.0,AT,C,SS,23.0,POINT (38.09 38.76)
wsm184398,29.37,37.35,12.7,94.0,AT,C,NF,141.0,POINT (29.37 37.35)
wsm184410,38.12,38.75,26.6,73.0,AT,C,SS,18.0,POINT (38.12 38.75)
wsm184415,21.94,38.0,8.0,44.0,AS,C,SS,33.0,POINT (21.94 38)
wsm184420,21.94,38.0,6.5,44.0,AS,C,SS,52.0,POINT (21.94 38)
wsm184450,16.45,43.66,13.6,515.0,EU,C,TF,4.0,POINT (16.45 43.66)
wsm184461,22.27,38.27,14.8,13.0,AS,C,NF,89.0,POINT (22.27 38.27)
wsm184488,29.36,37.38,12.8,95.0,AT,C,NF,7.0,POINT (29.36 37.38)
wsm184516,29.45,37.41,13.0,104.0,AT,C,NF,73.0,POINT (29.45 37.41)
wsm184583,29.33,37.36,13.4,92.0,AT,C,NF,6.0,POINT (29.33 37.36)
wsm184585,39.08,38.35,12.0,20.0,AR,C,SS,24.0,POINT (39.08 38.35)
wsm184853,38.17,38.76,10.0,73.0,AT,C,NF,19.0,POINT (38.17 38.76)
wsm184864,20.68,37.56,12.3,43.0,AS,C,SS,89.0,POINT (20.68 37.56)
wsm184907,20.67,37.63,8.0,38.0,AS,C,SS,81.0,POINT (20.67 37.63)
wsm184922,20.64,37.6,12.0,38.0,AS,C,SS,76.0,POINT (20.64 37.6)
wsm185032,28.78,37.14,10.0,37.0,AT,C,NF,92.0,POINT (28.78 37.14)
wsm185120,15.16,37.8,1.6,25.0,AF,C,SS,47.0,POINT (15.16 37.8)
wsm185188,26.29,39.38,14.9,17.0,AS,C,NS,106.0,POINT (26.29 39.38)
wsm185531,21.29,37.91,16.9,61.0,AS,C,SS,82.0,POINT (21.29 37.91)
wsm185666,21.04,37.79,2.5,65.0,AS,C,SS,97.0,POINT (21.04 37.79)
wsm185761,21.24,37.94,4.0,57.0,AS,C,SS,100.0,POINT (21.24 37.94)
wsm185819,16.14,38.52,20.4,50.0,EU,C,NF,46.0,POINT (16.14 38.52)
wsm185851,27.54,36.94,14.2,73.0,AS,C,NF,104.0,POINT (27.54 36.94)
wsm185871,39.81,39.39,20.0,35.0,AT,C,SS,24.0,POINT (39.81 39.39)
wsm185898,27.61,36.95,10.0,67.0,AS,C,NF,98.0,POINT (27.61 36.95)
wsm185932,20.74,40.4,12.1,216.0,EU,C,NF,33.0,POINT (20.74 40.4)
wsm185939,20.77,40.51,18.0,229.0,EU,C,NF,33.0,POINT (20.77 40.51)
wsm185943,20.74,40.45,12.0,222.0,EU,C,NF,32.0,POINT (20.74 40.45)
wsm185948,20.74,40.45,12.5,222.0,EU,C,NF,21.0,POINT (20.74 40.45)
wsm185953,16.14,38.51,10.1,50.0,EU,C,NF,52.0,POINT (16.14 38.51)
wsm185968,20.71,40.44,12.1,220.0,EU,C,NF,31.0,POINT (20.71 40.44)
wsm185970,20.65,40.34,18.8,209.0,EU,C,NF,41.0,POINT (20.65 40.34)
wsm186059,14.56,37.85,9.8,73.0,AF,C,NF,74.0,POINT (14.56 37.85)
wsm186234,11.87,42.94,6.5,432.0,EU,C,TF,129.0,POINT (11.87 42.94)
wsm186404,16.15,38.5,19.0,50.0,EU,C,NF,42.0,POINT (16.15 38.5)
wsm186424,-0.56,47.14,8.0,1191.0,EU,C,SS,143.0,POINT (-0.56 47.14)
wsm186500,12.76,41.86,10.6,328.0,EU,C,NF,135.0,POINT (12.76 41.86)
wsm186698,20.75,40.55,16.8,233.0,EU,C,NF,28.0,POINT (20.75 40.55)
wsm186953,14.89,37.67,21.0,40.0,AF,C,TF,26.0,POINT (14.89 37.67)
wsm186971,14.89,37.66,21.1,40.0,AF,C,TF,28.0,POINT (14.89 37.66)
wsm187100,5.84,37.17,16.9,12.0,EU,C,TF,178.0,POINT (5.84 37.17)
wsm187111,21.22,38.9,28.9,52.0,EU,C,SS,71.0,POINT (21.22 38.9)
wsm187147,21.77,40.21,18.0,178.0,EU,C,NF,20.0,POINT (21.77 40.21)
wsm187156,41.78,40.4,10.0,160.0,EU,C,TF,145.0,POINT (41.78 40.4)
wsm187246,23.52,38.01,13.9,75.0,AS,C,NF,102.0,POINT (23.52 38.01)
wsm187283,20.09,37.59,12.8,30.0,AF,C,TF,44.0,POINT (20.09 37.59)
wsm187382,17.91,38.78,12.1,15.0,EU,C,SS,83.0,POINT (17.91 38.78)
wsm187450,23.54,38.1,11.5,74.0,AS,C,NF,108.0,POINT (23.54 38.1)
wsm187480,20.13,37.44,15.8,43.0,AF,C,TF,25.0,POINT (20.13 37.44)
wsm187513,20.75,40.44,15.5,221.0,EU,C,NF,166.0,POINT (20.75 40.44)
wsm187692,26.71,38.01,28.3,100.0,AS,C,SS,112.0,POINT (26.71 38.01)
wsm187702,29.68,37.81,14.7,123.0,AT,C,NF,98.0,POINT (29.68 37.81)
wsm187731,21.17,37.27,10.0,41.0,AS,C,SS,138.0,POINT (21.17 37.27)
wsm187785,20.08,42.02,27.1,364.0,EU,C,NF,24.0,POINT (20.08 42.02)
wsm187805,9.82,44.46,6.3,609.0,EU,C,NF,112.0,POINT (9.82 44.46)
wsm187816,13.18,42.64,10.2,421.0,EU,C,NF,155.0,POINT (13.18 42.64)
wsm187845,16.81,39.64,13.6,112.0,EU,C,NF,74.0,POINT (16.81 39.64)
wsm187869,11.82,43.93,6.4,541.0,EU,C,NF,121.0,POINT (11.82 43.93)
wsm187870,11.83,43.92,6.7,540.0,EU,C,NF,119.0,POINT (11.83 43.92)
wsm188058,27.64,35.69,23.9,98.0,AS,C,NF,155.0,POINT (27.64 35.69)
wsm188060,23.52,38.13,11.0,71.0,AS,C,NF,107.0,POINT (23.52 38.13)
wsm188075,27.67,35.72,20.0,99.0,AS,C,SS,155.0,POINT (27.67 35.72)
wsm188076,21.76,38.29,5.5,21.0,AS,C,SS,50.0,POINT (21.76 38.29)
wsm188088,27.67,35.66,29.9,94.0,AS,C,NF,166.0,POINT (27.67 35.66)
wsm188137,26.68,37.5,18.4,138.0,AS,C,NF,102.0,POINT (26.68 37.5)
wsm188140,26.83,37.63,18.8,119.0,AS,C,NF,104.0,POINT (26.83 37.63)
wsm188165,13.1,42.81,6.3,437.0,EU,C,NS,122.0,POINT (13.1 42.81)
